date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-03-27,36085,Richmond,371,64,7,328,47,6
2020-03-28,36085,Richmond,266,53,13,330,50,8
2020-03-29,36085,Richmond,230,58,17,318,54,9
2020-03-30,36085,Richmond,398,74,11,345,57,10
2020-03-31,36085,Richmond,237,69,22,329,60,12
2020-04-01,36085,Richmond,263,76,16,310,64,14
2020-04-02,36085,Richmond,369,83,29,305,68,16
2020-04-03,36085,Richmond,345,66,29,301,68,20
2020-04-04,36085,Richmond,345,54,20,312,69,21
2020-04-05,36085,Richmond,323,68,22,326,70,21
2020-04-06,36085,Richmond,730,82,24,373,71,23
2020-04-07,36085,Richmond,630,71,28,429,71,24
2020-04-08,36085,Richmond,562,59,34,472,69,27
2020-04-09,36085,Richmond,298,54,25,462,65,26
2020-04-10,36085,Richmond,300,57,19,455,64,25
2020-04-11,36085,Richmond,312,51,28,451,63,26
2020-04-12,36085,Richmond,253,46,26,441,60,26
2020-04-13,36085,Richmond,185,57,25,363,56,26
2020-04-14,36085,Richmond,290,49,24,314,53,26
2020-04-15,36085,Richmond,317,37,24,279,50,24
2020-04-16,36085,Richmond,210,40,14,267,48,23
2020-04-17,36085,Richmond,280,36,15,264,45,22
2020-04-18,36085,Richmond,153,26,19,241,42,21
2020-04-19,36085,Richmond,134,32,19,224,40,20
2020-04-20,36085,Richmond,224,30,16,230,36,19
2020-04-21,36085,Richmond,216,26,11,219,32,17
2020-04-22,36085,Richmond,173,19,14,199,30,15
2020-04-23,36085,Richmond,128,21,13,187,27,15
2020-04-24,36085,Richmond,143,32,14,167,27,15
2020-04-25,36085,Richmond,88,22,9,158,26,14
2020-04-26,36085,Richmond,46,17,7,145,24,12
2020-04-27,36085,Richmond,106,20,9,129,22,11
2020-04-28,36085,Richmond,130,20,8,116,22,11
2020-04-29,36085,Richmond,124,15,14,109,21,11
2020-04-30,36085,Richmond,130,14,11,110,20,10
2020-05-01,36085,Richmond,78,9,8,100,17,9
2020-05-02,36085,Richmond,61,18,12,96,16,10
2020-05-03,36085,Richmond,35,12,15,95,15,11
2020-05-04,36085,Richmond,89,16,8,92,15,11
2020-05-05,36085,Richmond,79,13,12,85,14,11
2020-05-06,36085,Richmond,60,16,8,76,14,11
2020-05-07,36085,Richmond,60,14,4,66,14,10
2020-05-08,36085,Richmond,42,12,5,61,14,9
2020-05-09,36085,Richmond,32,7,3,57,13,8
2020-05-10,36085,Richmond,14,6,8,54,12,7
2020-05-11,36085,Richmond,27,2,3,45,10,6
2020-05-12,36085,Richmond,53,11,6,41,10,5
2020-05-13,36085,Richmond,47,14,6,39,9,5
2020-05-14,36085,Richmond,43,11,6,37,9,5
2020-05-15,36085,Richmond,33,7,6,36,8,5
2020-05-16,36085,Richmond,25,5,2,35,8,5
2020-05-17,36085,Richmond,10,5,2,34,8,4
2020-05-18,36085,Richmond,38,6,2,36,8,4
2020-05-19,36085,Richmond,42,5,5,34,8,4
2020-05-20,36085,Richmond,56,4,7,35,6,4
2020-05-21,36085,Richmond,78,9,3,40,6,4
2020-05-22,36085,Richmond,32,4,5,40,5,4
2020-05-23,36085,Richmond,37,4,2,42,5,4
2020-05-24,36085,Richmond,15,5,5,43,5,4
2020-05-25,36085,Richmond,17,3,2,40,5,4
2020-05-26,36085,Richmond,57,2,1,42,4,4
2020-05-27,36085,Richmond,43,4,2,40,4,3
2020-05-28,36085,Richmond,30,6,1,33,4,3
2020-05-29,36085,Richmond,27,4,2,32,4,2
2020-05-30,36085,Richmond,16,2,1,29,4,2
2020-05-31,36085,Richmond,12,0,2,29,3,2
2020-06-01,36085,Richmond,42,3,3,32,3,2
2020-06-02,36085,Richmond,34,5,1,29,3,2
2020-06-03,36085,Richmond,45,4,3,29,3,2
2020-06-04,36085,Richmond,30,2,2,29,3,2
2020-06-05,36085,Richmond,8,2,1,27,3,2
2020-06-06,36085,Richmond,7,2,0,25,3,2
2020-06-07,36085,Richmond,4,4,1,24,3,2
2020-06-08,36085,Richmond,20,2,0,21,3,1
2020-06-09,36085,Richmond,19,3,2,19,3,1
2020-06-10,36085,Richmond,14,3,2,15,3,1
2020-06-11,36085,Richmond,16,2,1,13,3,1
2020-06-12,36085,Richmond,18,2,0,14,3,1
2020-06-13,36085,Richmond,2,1,1,13,2,1
2020-06-14,36085,Richmond,4,0,2,13,2,1
2020-06-15,36085,Richmond,18,0,2,13,2,1
2020-06-16,36085,Richmond,20,1,0,13,1,1
2020-06-17,36085,Richmond,17,0,0,14,1,1
2020-06-18,36085,Richmond,25,2,2,15,1,1
2020-06-19,36085,Richmond,9,0,2,14,1,1
2020-06-20,36085,Richmond,6,1,2,14,1,1
2020-06-21,36085,Richmond,9,2,2,15,1,1
2020-06-22,36085,Richmond,18,2,3,15,1,2
2020-06-23,36085,Richmond,16,2,0,14,1,2
2020-06-24,36085,Richmond,14,3,1,14,2,2
2020-06-25,36085,Richmond,28,3,2,14,2,2
2020-06-26,36085,Richmond,16,2,1,15,2,2
2020-06-27,36085,Richmond,13,2,1,16,2,1
2020-06-28,36085,Richmond,11,0,2,17,2,1
2020-06-29,36085,Richmond,23,2,3,17,2,1
2020-06-30,36085,Richmond,29,2,2,19,2,2
2020-07-01,36085,Richmond,39,0,1,23,2,2
2020-07-02,36085,Richmond,17,0,4,21,1,2
2020-07-03,36085,Richmond,8,1,2,20,1,2
2020-07-04,36085,Richmond,12,1,1,20,1,2
2020-07-05,36085,Richmond,12,0,0,20,1,2
2020-07-06,36085,Richmond,28,2,0,21,1,1
2020-07-07,36085,Richmond,32,1,1,21,1,1
2020-07-08,36085,Richmond,25,1,4,19,1,2
2020-07-09,36085,Richmond,18,1,0,19,1,1
2020-07-10,36085,Richmond,13,3,1,20,1,1
2020-07-11,36085,Richmond,14,0,0,20,1,1
2020-07-12,36085,Richmond,13,0,0,20,1,1
2020-07-13,36085,Richmond,35,4,0,21,1,1
2020-07-14,36085,Richmond,19,1,0,20,1,1
2020-07-15,36085,Richmond,22,2,0,19,2,0
2020-07-16,36085,Richmond,35,3,0,22,2,0
2020-07-17,36085,Richmond,22,1,0,23,2,0
2020-07-18,36085,Richmond,19,1,0,24,2,0
2020-07-19,36085,Richmond,17,2,0,24,2,0
2020-07-20,36085,Richmond,32,3,0,24,2,0
2020-07-21,36085,Richmond,21,3,0,24,2,0
2020-07-22,36085,Richmond,20,2,0,24,2,0
2020-07-23,36085,Richmond,27,4,0,23,2,0
2020-07-24,36085,Richmond,28,2,1,23,2,0
2020-07-25,36085,Richmond,13,4,0,23,3,0
2020-07-26,36085,Richmond,19,2,0,23,3,0
2020-07-27,36085,Richmond,26,1,0,22,3,0
2020-07-28,36085,Richmond,18,3,0,22,3,0
2020-07-29,36085,Richmond,13,2,1,21,3,0
2020-07-30,36085,Richmond,12,1,0,18,2,0
2020-07-31,36085,Richmond,18,2,0,17,2,0
2020-08-01,36085,Richmond,7,2,0,16,2,0
2020-08-02,36085,Richmond,8,4,0,15,2,0
2020-08-03,36085,Richmond,19,1,0,14,2,0
2020-08-04,36085,Richmond,7,1,0,12,2,0
2020-08-05,36085,Richmond,15,0,0,12,2,0
2020-08-06,36085,Richmond,18,2,0,13,2,0
2020-08-07,36085,Richmond,6,0,0,11,1,0
2020-08-08,36085,Richmond,7,1,0,11,1,0
2020-08-09,36085,Richmond,12,1,0,12,1,0
2020-08-10,36085,Richmond,22,2,0,12,1,0
2020-08-11,36085,Richmond,18,3,0,14,1,0
2020-08-12,36085,Richmond,18,2,0,14,2,0
2020-08-13,36085,Richmond,12,0,0,14,1,0
2020-08-14,36085,Richmond,16,2,1,15,2,0
2020-08-15,36085,Richmond,9,2,0,15,2,0
2020-08-16,36085,Richmond,7,1,0,15,2,0
2020-08-17,36085,Richmond,14,0,1,13,1,0
2020-08-18,36085,Richmond,14,2,0,13,1,0
2020-08-19,36085,Richmond,18,0,0,13,1,0
2020-08-20,36085,Richmond,20,1,0,14,1,0
2020-08-21,36085,Richmond,15,0,0,14,1,0
2020-08-22,36085,Richmond,7,0,1,14,1,0
2020-08-23,36085,Richmond,7,1,0,14,1,0
2020-08-24,36085,Richmond,15,2,1,14,1,0
2020-08-25,36085,Richmond,12,0,0,13,1,0
2020-08-26,36085,Richmond,16,3,0,13,1,0
2020-08-27,36085,Richmond,13,2,0,12,1,0
2020-08-28,36085,Richmond,21,1,0,13,1,0
2020-08-29,36085,Richmond,7,1,1,13,1,0
2020-08-30,36085,Richmond,24,4,0,15,2,0
2020-08-31,36085,Richmond,22,1,0,16,2,0
2020-09-01,36085,Richmond,24,1,1,18,2,0
2020-09-02,36085,Richmond,17,0,0,18,1,0
2020-09-03,36085,Richmond,17,1,0,19,1,0
2020-09-04,36085,Richmond,26,2,0,20,1,0
2020-09-05,36085,Richmond,24,0,0,22,1,0
2020-09-06,36085,Richmond,13,1,0,20,1,0
2020-09-07,36085,Richmond,19,1,0,20,1,0
2020-09-08,36085,Richmond,30,1,0,21,1,0
2020-09-09,36085,Richmond,25,0,0,22,1,0
2020-09-10,36085,Richmond,26,4,0,23,1,0
2020-09-11,36085,Richmond,16,2,0,22,1,0
2020-09-12,36085,Richmond,19,1,0,21,1,0
2020-09-13,36085,Richmond,14,1,0,21,1,0
2020-09-14,36085,Richmond,26,3,0,22,2,0
2020-09-15,36085,Richmond,18,0,0,21,2,0
2020-09-16,36085,Richmond,17,1,1,19,2,0
2020-09-17,36085,Richmond,25,1,0,19,1,0
2020-09-18,36085,Richmond,24,1,0,20,1,0
2020-09-19,36085,Richmond,13,1,0,20,1,0
2020-09-20,36085,Richmond,21,2,0,21,1,0
2020-09-21,36085,Richmond,24,2,0,20,1,0
2020-09-22,36085,Richmond,25,0,0,21,1,0
2020-09-23,36085,Richmond,37,0,1,24,1,0
2020-09-24,36085,Richmond,26,3,0,24,1,0
2020-09-25,36085,Richmond,28,1,0,25,1,0
2020-09-26,36085,Richmond,33,2,0,28,1,0
2020-09-27,36085,Richmond,28,3,0,29,2,0
2020-09-28,36085,Richmond,46,1,0,32,1,0
2020-09-29,36085,Richmond,34,4,0,33,2,0
2020-09-30,36085,Richmond,40,0,0,34,2,0
2020-10-01,36085,Richmond,25,1,0,33,2,0
2020-10-02,36085,Richmond,35,2,0,34,2,0
2020-10-03,36085,Richmond,17,2,1,32,2,0
2020-10-04,36085,Richmond,26,3,1,32,2,0
2020-10-05,36085,Richmond,38,2,0,31,2,0
2020-10-06,36085,Richmond,29,2,0,30,2,0
2020-10-07,36085,Richmond,37,0,0,30,2,0
2020-10-08,36085,Richmond,32,4,0,31,2,0
2020-10-09,36085,Richmond,30,3,0,30,2,0
2020-10-10,36085,Richmond,34,4,1,32,3,0
2020-10-11,36085,Richmond,14,1,0,31,2,0
2020-10-12,36085,Richmond,37,0,1,30,2,0
2020-10-13,36085,Richmond,45,5,0,33,2,0
2020-10-14,36085,Richmond,33,6,0,32,3,0
2020-10-15,36085,Richmond,39,2,0,33,3,0
2020-10-16,36085,Richmond,37,5,0,34,3,0
2020-10-17,36085,Richmond,39,6,0,35,4,0
2020-10-18,36085,Richmond,33,3,1,38,4,0
2020-10-19,36085,Richmond,35,4,1,37,4,0
2020-10-20,36085,Richmond,38,3,0,36,4,0
2020-10-21,36085,Richmond,51,5,1,39,4,0
2020-10-22,36085,Richmond,75,4,0,44,4,0
2020-10-23,36085,Richmond,46,4,1,45,4,1
2020-10-24,36085,Richmond,32,4,0,44,4,1
2020-10-25,36085,Richmond,32,4,1,44,4,1
2020-10-26,36085,Richmond,68,5,0,49,4,0
2020-10-27,36085,Richmond,76,3,0,54,4,0
2020-10-28,36085,Richmond,88,3,1,60,4,0
2020-10-29,36085,Richmond,54,5,0,57,4,0
2020-10-30,36085,Richmond,72,5,2,60,4,1
2020-10-31,36085,Richmond,51,4,0,63,4,1
2020-11-01,36085,Richmond,41,7,1,64,5,1
2020-11-02,36085,Richmond,88,3,0,67,4,1
2020-11-03,36085,Richmond,87,2,0,69,4,1
2020-11-04,36085,Richmond,135,4,1,75,4,1
2020-11-05,36085,Richmond,101,9,0,82,5,1
2020-11-06,36085,Richmond,121,0,1,89,4,0
2020-11-07,36085,Richmond,77,4,1,93,4,1
2020-11-08,36085,Richmond,92,10,1,100,5,1
2020-11-09,36085,Richmond,196,6,0,116,5,1
2020-11-10,36085,Richmond,115,8,0,120,6,1
2020-11-11,36085,Richmond,108,14,1,116,7,1
2020-11-12,36085,Richmond,78,4,1,112,7,1
2020-11-13,36085,Richmond,52,3,0,103,7,1
